3674502114421544e-26,-10823141461994947e-28,22832862667244428e-27,-15766206155526558e-24,11934448790061756e-24,11049716209212223e-27,7631019072022385e-27,5873531074644162e-25,-49027510750258235e-25,-7873794279103312e-24
-10823141461994947e-28,5360394914731281e-26,19026860982491496e-25,26489314850640513e-25,17079927605377718e-24,-1823440618047008e-27,-2374528825160687e-27,2604820789214924e-25,2074391325323289e-23,12571318952909592e-24
22832862667244428e-27,19026860982491496e-25,2264549738800996e-22,17033101830786396e-22,20134349523635747e-22,-15338194587454122e-26,-6154279818740849e-25,-12304765175095679e-24,-8057485254188913e-23,10672615271641065e-22
-15766206155526558e-24,26489314850640513e-25,17033101830786396e-22,0.0018040587484580274,-39963242699824766e-21,-24366746345270532e-24,-14768963133534316e-23,-7632652839107435e-21,0.0026733601580159598,0.00017457406523734958
11934448790061756e-24,17079927605377718e-24,20134349523635747e-22,-39963242699824766e-21,0.0017136328547919333,11587807683447314e-24,-2561597371487553e-25,1839458888204463e-21,8491448207513901e-20,0.0025786264350358846
11049716209212223e-27,-1823440618047008e-27,-15338194587454122e-26,-24366746345270532e-24,11587807683447314e-24,3990700584646546e-26,19656468912275658e-27,10008712766183283e-25,-9388522505690153e-24,-18431181522052118e-25
7631019072022385e-27,-2374528825160687e-27,-6154279818740849e-25,-14768963133534316e-23,-2561597371487553e-25,19656468912275658e-27,12463353938989983e-25,21307771869563588e-24,-4302000666632421e-23,-4930403684461011e-23
5873531074644162e-25,2604820789214924e-25,-12304765175095679e-24,-7632652839107435e-21,1839458888204463e-21,10008712766183283e-25,21307771869563588e-24,1185221426218963e-21,1951041847462022e-21,-1778391870475451e-21
-49027510750258235e-25,2074391325323289e-23,-8057485254188913e-23,0.0026733601580159598,8491448207513901e-20,-9388522505690153e-24,-4302000666632421e-23,1951041847462022e-21,0.008320072859304816,0.00016066808536921613
-7873794279103312e-24,12571318952909592e-24,10672615271641065e-22,0.00017457406523734958,0.0025786264350358846,-18431181522052118e-25,-4930403684461011e-23,-1778391870475451e-21,0.00016066808536921613,0.007783836216827267
