23562951748673975e-27,29540332794425915e-29,-53230710899869874e-27,23620565813099987e-24,13826803427154535e-24,8663458019660277e-27,-7895772785150837e-28,7311990862768415e-26,11295014137436418e-24,6473231931977977e-24
29540332794425915e-29,16143304920844468e-26,-16111084238675185e-24,-5928657072459897e-24,-536240288509391e-23,11645549693063191e-28,18088204780397763e-28,-14586510951962824e-26,-5217923520733258e-24,-5099445095450101e-24
-53230710899869874e-27,-16111084238675185e-24,21428615214487194e-22,624601324992251e-21,7143553687692656e-22,-17194572032714951e-26,-13918084584345732e-26,1382247059964526e-23,5461289271464433e-22,6890885090381295e-22
23620565813099987e-24,-5928657072459897e-24,624601324992251e-21,0.00548438596408316,-7081962202181989e-21,7176373327223119e-24,-6999669164272534e-24,4682237407247908e-22,0.004923383972560005,-13216199069140151e-21
13826803427154535e-24,-536240288509391e-23,7143553687692656e-22,-7081962202181989e-21,0.00536003818980543,36444321744954553e-25,1822187018324714e-23,-10168773483987356e-22,-4665721780974331e-20,0.004829873243101302
8663458019660277e-27,11645549693063191e-28,-17194572032714951e-26,7176373327223119e-24,36444321744954553e-25,623155564784215e-26,36914633122119004e-29,-3584832856500385e-26,2440032267487473e-24,7606126025909618e-25
-7895772785150837e-28,18088204780397763e-28,-13918084584345732e-26,-6999669164272534e-24,1822187018324714e-23,36914633122119004e-29,38303221948247247e-26,-2863159761824537e-23,-6694412472990207e-24,15158167907275578e-24
7311990862768415e-26,-14586510951962824e-26,1382247059964526e-23,4682237407247908e-22,-10168773483987356e-22,-3584832856500385e-26,-2863159761824537e-23,28573720735415414e-22,47252207351902643e-23,-8580255207655231e-22
11295014137436418e-24,-5217923520733258e-24,5461289271464433e-22,0.004923383972560005,-4665721780974331e-20,2440032267487473e-24,-6694412472990207e-24,47252207351902643e-23,0.004425027222558527,-45505158822132365e-21
6473231931977977e-24,-5099445095450101e-24,6890885090381295e-22,-13216199069140151e-21,0.004829873243101302,7606126025909618e-25,15158167907275578e-24,-8580255207655231e-22,-45505158822132365e-21,0.004354527230730063
