23808122280800104e-23,-17947227717615637e-25,-917606096113054e-23,4436860320611072e-22,-37884598218180914e-26,16487406081469844e-27,22861853400965517e-25,8586520468836562e-22
-17947227717615637e-25,18091775604741115e-27,6627496708307937e-26,-4939082057674277e-25,60072238562900604e-28,-13603529568363712e-29,-13110144362178813e-27,-8357643430787828e-24
-917606096113054e-23,6627496708307937e-26,12113992873106753e-23,-3570503661355795e-22,-2852563851469491e-25,7633900692554371e-27,-11655549806140958e-25,-5951224405209545e-23
4436860320611072e-22,-4939082057674277e-25,-3570503661355795e-22,0.0018701405113691833,-1094778319718492e-21,14612993167904182e-24,-7931732495892599e-23,15074979362211596e-21
-37884598218180914e-26,60072238562900604e-28,-2852563851469491e-25,-1094778319718492e-21,31727613787811764e-23,-31696559432866186e-25,1609828536475066e-23,-15754022722172885e-22
16487406081469844e-27,-13603529568363712e-29,7633900692554371e-27,14612993167904182e-24,-31696559432866186e-25,4236513711788358e-26,-196948996395761e-24,22350307962970655e-24
22861853400965517e-25,-13110144362178813e-27,-11655549806140958e-25,-7931732495892599e-23,1609828536475066e-23,-196948996395761e-24,1593766012632431e-22,-22194415407863753e-23
8586520468836562e-22,-8357643430787828e-24,-5951224405209545e-23,15074979362211596e-21,-15754022722172885e-22,22350307962970655e-24,-22194415407863753e-23,0.00039790690785946963
