2228592473925856e-27,-785508915573539e-28,-1320096645727002e-26,7117989345491246e-24,5842984025813018e-25,9602181070898876e-28,-6786140301877183e-28,3814829346694529e-26,5066041483634709e-24,-208092545478859e-24
-785508915573539e-28,1704169129968662e-26,-17381246448952387e-25,12800486085593018e-24,-5734806183114667e-24,3855860764536014e-29,-11102536590821274e-29,12061902966475956e-27,11646304212030012e-24,-5173055874150051e-24
-1320096645727002e-26,-17381246448952387e-25,23554590441922658e-23,-22559501314939723e-23,5537017356532371e-22,-17991094122652883e-27,-6909193301257987e-27,-13690711893497238e-26,-2026167998298944e-22,5093660045664894e-22
7117989345491246e-24,12800486085593018e-24,-22559501314939723e-23,0.005718941006256105,-0.0004890133508046326,4999465472871506e-24,-5029803507812923e-24,13502912037792347e-23,0.00514336201711666,-0.000445801757670501
5842984025813018e-25,-5734806183114667e-24,5537017356532371e-22,-0.0004890133508046326,0.004832017357802229,-9321186384806628e-25,12086304913747874e-24,-17354257092753193e-22,-0.0004718892952238493,0.0043717915180016545
9602181070898876e-28,3855860764536014e-29,-17991094122652883e-27,4999465472871506e-24,-9321186384806628e-25,6702436821985821e-28,-1389560238908391e-28,4286862664750234e-27,38718975679923946e-25,-119152306070005e-23
-6786140301877183e-28,-11102536590821274e-29,-6909193301257987e-27,-5029803507812923e-24,12086304913747874e-24,-1389560238908391e-28,43827412341155397e-27,-3221350299117637e-24,-4264626959156564e-24,1094972974332482e-23
3814829346694529e-26,12061902966475956e-27,-13690711893497238e-26,13502912037792347e-23,-17354257092753193e-22,4286862664750234e-27,-3221350299117637e-24,31315530902161613e-23,1191226311050471e-22,-1566593529492718e-21
5066041483634709e-24,11646304212030012e-24,-2026167998298944e-22,0.00514336201711666,-0.0004718892952238493,38718975679923946e-25,-4264626959156564e-24,1191226311050471e-22,0.0046268155158118,-0.00042952343455710104
-208092545478859e-24,-5173055874150051e-24,5093660045664894e-22,-0.000445801757670501,0.0043717915180016545,-119152306070005e-23,1094972974332482e-23,-1566593529492718e-21,-0.00042952343455710104,0.003955762888455386
