24319937287254633e-28,-23882968791713218e-30,1212874669178438e-27,10727471481565432e-24,-401901403894239e-24,10803755216497811e-28,-20791840248271993e-29,254053828441426e-25,815721780084158e-23,-12002422605648766e-25
-23882968791713218e-30,18039296840936404e-27,-1793110583574369e-24,-3898826213031968e-24,36087834291085216e-25,6364652702101355e-29,-15612592127459436e-29,16991757828974968e-28,-35016800928865564e-25,3254562874894216e-24
1212874669178438e-27,-1793110583574369e-24,23825735708925992e-23,3395331459057039e-22,-5576745343220201e-22,-10196902838207282e-27,-17293864785135528e-28,10805739177903125e-25,3072006434640459e-22,-5027945946433049e-22
10727471481565432e-24,-3898826213031968e-24,3395331459057039e-22,0.005412137115942813,-0.0004430501802466598,5059814314490959e-24,17932276987881692e-26,13497153870649291e-23,0.004864585264623912,-0.00040550471257157125
-401901403894239e-24,36087834291085216e-25,-5576745343220201e-22,-0.0004430501802466598,0.004919525422457276,-5325445664136167e-25,-23139036429529243e-26,11406802818077358e-23,-0.0004316489676784855,0.004451979057235825
10803755216497811e-28,6364652702101355e-29,-10196902838207282e-27,5059814314490959e-24,-5325445664136167e-25,7252632217015974e-28,3640907750936794e-30,2888887875540462e-27,3836011508815118e-24,-8820322149985931e-25
-20791840248271993e-29,-15612592127459436e-29,-17293864785135528e-28,17932276987881692e-26,-23139036429529243e-26,3640907750936794e-30,424758426821543e-25,-3174106709137081e-24,22464554178702298e-26,-3070520079116115e-25
254053828441426e-25,16991757828974968e-28,10805739177903125e-25,13497153870649291e-23,11406802818077358e-23,2888887875540462e-27,-3174106709137081e-24,3170474347147331e-22,11275092855814043e-23,10258620612131286e-23
815721780084158e-23,-35016800928865564e-25,3072006434640459e-22,0.004864585264623912,-0.0004316489676784855,3836011508815118e-24,22464554178702298e-26,11275092855814043e-23,0.004373675358646941,-0.0003942109478541171
-12002422605648766e-25,3254562874894216e-24,-5027945946433049e-22,-0.00040550471257157125,0.004451979057235825,-8820322149985931e-25,-3070520079116115e-25,10258620612131286e-23,-0.0003942109478541171,0.004029288106703032
