6988365150950625e-25,7754755992236047e-27,11425890198175263e-25,24908014069108315e-23,21914807320961524e-23,15641464916922432e-26,23141394158695767e-27,-7300458360535525e-26,4996386195788845e-22,19163031298266761e-23
7754755992236047e-27,5934452680647808e-26,19615071727273338e-25,348675461022106e-23,36622490146117645e-25,-7281592066685992e-28,1679294071420218e-27,-967206801633173e-25,7461334397784172e-24,34790369470490103e-25
11425890198175263e-25,19615071727273338e-25,23648454149103839e-23,5674170731947834e-22,4591354546291427e-22,4637823925920736e-25,16585646214034096e-27,2960031172792976e-24,114532319203971e-20,37355627647275853e-23
24908014069108315e-23,348675461022106e-23,5674170731947834e-22,0.0004609261541377521,0.00012342744057090426,5521823807160211e-23,-4287228517425455e-24,8710984727107499e-22,0.0011606169204989884,0.0002492746038752961
21914807320961524e-23,36622490146117645e-25,4591354546291427e-22,0.00012342744057090426,0.00017852080174376604,49292171564180185e-24,-955514013067466e-23,-17741505035698916e-23,0.00022926073384220498,0.0003392109860105192
15641464916922432e-26,-7281592066685992e-28,4637823925920736e-25,5521823807160211e-23,49292171564180185e-24,6563616650870765e-26,64318141123922724e-28,16753459095973777e-26,10584091973259246e-23,20920962524818286e-24
23141394158695767e-27,1679294071420218e-27,16585646214034096e-27,-4287228517425455e-24,-955514013067466e-23,64318141123922724e-28,5275394265822592e-25,9605055682647974e-24,-32209898459437313e-25,-48801275483904887e-24
-7300458360535525e-26,-967206801633173e-25,2960031172792976e-24,8710984727107499e-22,-17741505035698916e-23,16753459095973777e-26,9605055682647974e-24,5487728027570521e-22,26842332504169572e-22,-331536716415513e-21
4996386195788845e-22,7461334397784172e-24,114532319203971e-20,0.0011606169204989884,0.00022926073384220498,10584091973259246e-23,-32209898459437313e-25,26842332504169572e-22,0.002992261503725032,0.0005181453025131429
19163031298266761e-23,34790369470490103e-25,37355627647275853e-23,0.0002492746038752961,0.0003392109860105192,20920962524818286e-24,-48801275483904887e-24,-331536716415513e-21,0.0005181453025131429,0.000996391136655543
